"","Velo","SpinRate","HorzBreak","InducedVertBreak","Predicted_Hits"
"8499",95.97,2242,11.8,17.27,0
"8500",97.04,2511,8.77,19.25,0
"8501",95.92,2206,4.57,19.02,0
"8502",91.7,2252,6.47,18.14,0
"8503",98.49,2526,3.99,14.94,0
"8504",93.86,2416,16.28,17.05,1
"8505",96.74,2424,8.3,16.73,0
"8506",95.23,2175,15.12,4.49,1
"8507",92.1,2271,14.24,13.9,1
"8508",92.39,2246,3.18,13.78,0
"8509",95.08,2490,7.95,19.77,0
"8510",93.9,1969,16.24,8.81,0
"8511",94.12,2163,7.71,19.13,0
"8512",88.73,2202,10.94,16.21,1
"8513",93.75,2396,9.25,16.67,1
"8514",94.36,1739,9.49,13.67,0
"8515",95.35,2319,5.36,18.89,0
"8516",96.38,2380,16.41,13.36,0
"8517",95.79,2316,11.5,12.48,0
"8518",92.8,2121,14.97,13.02,0
"8519",96.77,2033,11.3,13.98,0
"8520",95.03,2675,3.46,19.25,0
"8521",92.93,2317,19.01,3.81,0
"8522",94.28,2162,8.06,18.98,0
"8523",97.34,2575,9.2,17.95,0
"8524",92.45,2224,8.97,13.37,0
"8525",91.23,2365,3.77,19.62,0
"8526",93.21,2330,6.92,17.87,1
"8527",95.13,2226,1.73,16.22,1
"8528",97.21,2561,10.25,11.41,0
"8529",98.65,3015,6.98,15.43,0
"8530",92.17,1997,4.57,18.3,0
"8531",97.66,2297,16.02,11.07,0
"8532",97.7,2295,13.83,8.7,1
"8533",92.26,2149,8.99,15.15,0
"8534",96.4,2365,3.97,14.74,1
"8535",90.96,2331,8.22,17.61,0
"8536",94.3,2213,11.35,14.93,0
"8537",91.05,2059,16.67,2.97,0
"8538",94.96,2281,12.73,14.88,0
"8539",96.98,2405,-0.44,18.7,0
"8540",97.24,2338,13.59,15.46,0
"8541",87.9,2070,7.34,14.32,1
"8542",95.32,2711,0.68,19.77,0
"8543",92.69,2304,9.23,18.81,0
"8544",92.43,2178,4.16,15.39,0
"8545",92.71,2355,3.87,18.2,0
"8546",95.63,2387,5.76,15.3,0
"8547",92.18,1901,12.65,7.53,1
"8548",97.59,2340,17.27,7.77,0
"8549",96.64,2525,16.29,15.19,1
"8550",95.85,2658,2.73,18.59,0
"8551",88.24,2327,8.79,19.05,0
"8552",90.41,2375,5.08,16.34,0
"8553",90.9,2024,14.62,13.26,1
"8554",92.66,2044,5.56,15.35,0
"8555",92.99,2583,2.1,10.22,0
"8556",95.12,2417,3.34,20.92,0
"8557",95.12,1938,7.31,16.82,0
"8558",97.51,2234,13.88,3.32,1
"8559",91.02,1982,11.8,14.31,0
"8560",87.48,1951,18.16,2.34,0
"8561",94.8,1854,12.45,14.32,0
"8562",93.57,2316,0.75,18.17,0
"8563",92.94,2418,2,21.68,0
"8564",92.54,1998,4.68,14.32,0
"8565",94.21,2035,16.04,13.69,1
"8566",93.66,2284,15.26,11.07,0
"8567",98.68,2396,11.51,15.45,0
"8568",95.42,2132,4.29,14.14,0
"8569",98.89,2320,14.49,12.31,0
"8570",99.14,2423,4.28,14.62,1
"8571",94.27,2223,17.13,7.3,0
"8572",93.28,2337,4.57,16.17,0
"8573",94.86,2207,9.6,19.44,0
"8574",98.27,2015,6.04,12.03,0
"8575",90.15,2086,11.74,15.61,1
"8576",94.79,2370,5.04,16.64,1
"8577",87.02,2213,10.82,15.92,0
"8578",98.24,2476,6.34,16.59,0
"8579",97.8,2044,17.4,3.44,1
"8580",91.72,2305,6.21,15.56,0
"8581",93.23,2464,15.27,14.38,0
"8582",96.09,2507,9.73,13.97,0
"8583",99.14,2233,8.57,16.47,0
"8584",95.04,2532,9.21,19.37,0
"8585",92.39,2090,13.83,13.94,1
"8586",92.71,2235,11.99,9.76,0
"8587",94.49,2452,14.06,16.64,1
"8588",91.36,2124,15.86,10.01,1
"8589",96.28,2416,10.75,16.26,0
"8590",93.83,2405,4.65,16.24,0
"8591",94.01,2492,10.49,14.68,0
"8592",91.17,2286,10.26,13,0
"8593",93.17,2270,3.75,15.97,0
"8594",95,2279,5.79,15.79,0
"8595",93.73,2288,8.97,17.11,0
"8596",92.22,2342,9.55,17.54,0
"8597",92.22,2143,14.27,10.07,1
"8598",93.94,2297,3.28,17.26,0
"8599",95.49,2482,9.99,10.87,0
"8600",92.77,2345,12.58,13.84,1
"8601",93.81,2155,14.01,10.91,0
"8602",90.84,1950,13.34,7.43,1
"8603",95.13,2015,-0.46,16.11,0
"8604",89.97,2123,13.08,7.8,1
"8605",92.19,2277,10.2,16.5,1
"8606",93.18,2287,12.79,12.68,0
"8607",97.12,2114,16.59,11.07,0
"8608",97.23,2324,6.1,14.13,0
"8609",92.74,2120,14.01,5.53,1
"8610",92.36,2147,0.82,14.67,0
"8611",95.65,2588,8.28,19.27,0
"8612",92.22,2249,0.86,-0.09,1
"8613",90.33,2090,4.54,19.6,0
"8614",92.95,2053,0.87,15.76,1
"8615",90.53,2523,3.6,19.82,0
"8616",91.68,2336,21.06,4.17,0
"8617",92.03,2314,10.71,17.47,0
"8618",92.73,2189,10.36,19.52,0
"8619",89.98,2508,7.05,17.54,0
"8620",96.53,2534,1.09,18.32,0
"8621",94.27,2513,2.64,18.7,0
"8622",94.46,2372,10.46,18.85,0
"8623",92.68,2226,-0.48,19.62,0
"8624",96.58,2300,12.13,10.47,0
"8625",93.99,2187,11.7,17.57,0
"8626",96.51,2218,15.21,11,0
"8627",91.41,1816,4.54,16.01,1
"8628",92.1,2140,-0.34,20.97,0
"8629",94.39,1998,8.87,18.58,0
"8630",93.1,2424,2.92,19.08,0
"8631",93.54,2331,5.94,17.26,0
"8632",93.19,2618,-0.55,9.34,1
"8633",99.53,2045,14.54,9.16,0
"8634",91.12,2070,2.92,16.05,0
"8635",93.14,2211,13.76,15.02,1
"8636",95.84,2394,9.59,16.61,0
"8637",89.87,2470,14.01,13.61,1
"8638",95.9,2377,7.54,17.84,0
"8639",93.89,2207,13.01,10.37,1
"8640",96.98,1930,4.53,14.4,0
"8641",94.21,2211,4.59,16.55,0
"8642",97.88,2170,19.95,10.12,0
"8643",95.55,2021,4.91,15.57,0
"8644",86.73,1888,-1.15,11.61,1
"8645",96.62,2480,14.02,12.84,0
"8646",95.42,2011,12.13,13.6,0
"8647",98.01,2405,4.58,17.2,0
"8648",93.48,2208,11.31,18.88,1
"8649",96.02,2165,8.59,14.63,0
"8650",95.9,2212,16.41,6.52,0
"8651",87.92,1969,12.36,10.2,0
"8652",89.07,2414,11.64,18.09,1
"8653",92.53,1938,13.45,12.03,0
"8654",89.59,2048,14.61,9.03,1
"8655",94.87,2245,16.07,9.58,1
"8656",93.6,2245,18.19,11.09,0
"8657",91.78,2301,4.74,19.62,0
"8658",95.91,2379,7.74,18.64,0
"8659",91.31,2309,5.71,14.88,1
"8660",96.05,2444,17.76,10.24,1
"8661",96.71,2104,11,12.06,0
"8662",93.54,2297,14.42,15.23,0
"8663",93.47,2248,2.19,16.5,0
"8664",97.6,2331,12.68,13.5,0
"8665",91.73,2279,2.07,16.54,0
"8666",94.68,2152,7.14,12.51,0
"8667",95.91,2182,19.34,11.1,0
"8668",92.93,2219,10.7,15.44,1
"8669",95.54,2072,7.33,16.71,1
"8670",95.6,2019,15.95,11.04,1
"8671",95.18,2099,10.39,13.24,1
"8672",95.43,2226,15.15,10.59,1
"8673",97.14,2464,9.48,17.79,0
"8674",96.9,2295,11.54,17.44,1
"8675",94.06,2229,8.11,17.52,1
"8676",91.88,2229,5.34,18.99,0
"8677",93.12,2204,9.86,16.77,1
"8678",93.95,2262,7.51,17.89,0
"8679",97.51,2400,3.65,17.75,0
"8680",97.72,2286,10.46,12.53,0
"8681",92.39,2083,8.12,15.72,0
"8682",98.37,2269,11.57,15.26,0
"8683",95.3,2235,13.49,2.47,0
"8684",94.89,2542,11.03,19.45,0
"8685",96.48,2282,13.06,16.5,0
"8686",96.05,2122,9.64,14.93,1
"8687",93.75,2213,8.91,20.1,0
"8688",93.68,2022,17.81,10.65,1
"8689",94.26,2211,9.88,17.15,0
"8690",94.84,2181,12.41,13.58,0
"8691",92.59,2209,3.82,19.4,0
"8692",98.31,2424,15.19,11.63,1
"8693",94.76,2233,16.05,6.37,0
"8694",96.49,2297,6.8,18.56,0
"8695",96.91,2304,5.66,16.39,0
"8696",96.34,2219,11.71,16.1,0
"8697",88.08,2045,8.55,16.92,1
"8698",93.11,2606,1.87,15.81,0
"8699",90.84,2195,2.28,17.72,0
"8700",95.09,2243,9.1,16.22,0
"8701",92.47,1953,11.48,14.56,1
"8702",93.23,2197,6.05,12.62,0
"8703",95.26,2460,10.43,16.77,0
"8704",91.13,2373,4.61,17.95,0
"8705",90.33,2499,1.66,20.2,0
"8706",94.21,2344,2.97,20.25,0
"8707",91,1996,5.15,13.88,0
"8708",94.12,2159,5.52,16.97,0
"8709",92.99,2231,4.41,16.74,0
"8710",95.73,2215,13.87,16.21,0
"8711",98.51,2118,15.94,3.91,1
"8712",91.77,2108,9.11,14.23,0
"8713",94.94,2317,14.96,12.57,0
"8714",96.32,2151,5.9,17.29,1
"8715",93.44,2263,8.04,14.03,0
"8716",95.18,1980,11.62,17.44,0
"8717",92.83,2194,0.81,16.61,0
"8718",93.94,2496,3.09,18.62,0
"8719",93.67,1850,12.31,9.42,0
"8720",88.72,2260,6.32,16.84,1
"8721",91.38,2491,0.24,13.09,0
"8722",95.01,2298,11.09,15.96,0
"8723",94.79,2415,10.54,15.19,0
"8724",96.71,2209,12.77,16.45,0
"8725",92.51,2328,1.51,14.13,0
"8726",87.81,2184,8.55,21.05,0
"8727",94.64,2498,7.64,16.07,0
"8728",95.96,2447,6.73,18.47,0
"8729",91.55,2199,9.7,15.75,0
"8730",95.58,2219,11.89,16.03,0
"8731",97.01,2257,8.3,19.71,0
"8732",95.12,2681,5.56,22.8,0
"8733",93.21,2329,9.74,18.45,0
"8734",93.19,2376,7.7,18.1,0
"8735",93.6,2155,6.19,16.11,0
"8736",96.34,1920,9.73,17.65,0
"8737",89.86,2515,8.65,16.19,0
"8738",91.24,2197,17.98,4.74,0
"8739",92.41,1893,10.26,12.04,0
"8740",93.35,1991,17.77,7.41,1
"8741",95.47,2397,7.85,15.56,0
"8742",95.03,2513,7.21,17.56,0
"8743",95.05,2148,10.25,13.98,0
"8744",92.94,2441,16.1,11.28,1
"8745",90.09,2349,13.08,15.85,1
"8746",93.64,1974,5.67,11.32,0
"8747",91.52,2115,14.68,1.99,1
"8748",92.69,1965,9.52,16.15,0
"8749",94.93,2003,14.43,13.48,0
"8750",95.61,2504,2.97,19.24,0
"8751",95.28,2305,3.04,13.38,0
"8752",90.39,2398,6.28,20.45,0
"8753",93.92,1988,4.49,15.2,0
"8754",94.98,2170,15.3,10.44,0
"8755",94.05,2434,10.13,18.84,0
"8756",89.97,2015,15.99,8.42,0
"8757",92.72,2064,0.53,17.94,1
"8758",93.88,2642,-1.29,12.35,1
"8759",93.59,2194,12.04,15.99,0
"8760",95.99,2441,7.18,19.09,0
"8761",91.79,2165,3.24,22.69,0
"8762",88.4,2341,6.86,17.56,1
"8763",92.51,2009,14.76,13.83,1
"8764",95.86,2047,0.23,16.45,0
"8765",93.53,1837,11.09,3.42,0
"8766",92.28,2085,8.65,16.69,1
"8767",92.77,2190,4.82,17.29,0
"8768",92.59,2125,14.45,4.77,1
"8769",95.48,2177,12.06,14.73,0
"8770",95.61,2302,3.93,17.37,0
"8771",91.39,2038,11.1,8.19,0
"8772",90.02,2006,14.28,0.76,1
"8773",98.59,2387,7.15,14.25,0
"8774",96.89,2418,7.32,21.52,0
"8775",98.21,2482,9.22,17.32,0
"8776",96.59,2367,7.51,16.52,0
"8777",92.28,2160,6.8,18.87,0
"8778",93.24,2084,16.17,10.99,1
"8779",93.67,2609,0.76,13.98,0
"8780",92.38,2020,5.79,17.23,0
"8781",95.11,2280,7.67,14.59,0
"8782",91.43,2432,-3.23,7.55,0
"8783",94.78,2215,9.25,15.46,0
"8784",92.13,2359,6.54,15.47,0
"8785",96.1,2638,-4.23,13.02,0
"8786",93.45,2333,5.35,17.64,0
"8787",99.11,2577,7.32,18.24,0
"8788",90.09,2254,12.5,13.41,0
"8789",91.84,1965,15.08,8.23,1
"8790",98.99,2254,19.91,9.71,0
"8791",94.63,2239,6.09,17.34,0
"8792",94.88,1999,19.53,8.21,0
"8793",93.95,1938,9.87,10.03,0
"8794",92.75,2418,9.1,18.73,0
"8795",89.27,2277,5.64,19.1,0
"8796",94.38,2467,17.85,8.84,1
"8797",93.99,2305,10.91,19.92,0
"8798",95.4,2029,18,6.62,0
"8799",97.81,2262,12.99,16.28,0
"8800",92.43,1978,15.63,2.52,0
"8801",96.05,2495,9.09,20.75,1
"8802",93.33,2244,7.09,17.29,0
"8803",97.3,2349,7.34,14.95,0
"8804",93.86,2154,11.71,11.42,1
"8805",92.97,2152,14.85,5.62,0
"8806",93.16,2242,2.88,18.22,1
"8807",90.13,2232,12.35,15.84,1
"8808",93.64,2201,15.03,14.5,0
"8809",92.75,2330,15.92,8.43,1
"8810",94.88,2486,7.79,14.72,0
"8811",93.02,2352,2.73,15.41,0
"8812",95.63,2173,14.55,10.54,1
"8813",88.91,2123,6.56,16.17,1
"8814",95.42,2571,4.6,20.2,0
"8815",94.61,2493,9.86,18.24,0
"8816",93.31,2415,8.51,16.89,0
"8817",92.71,2335,9.24,19.28,1
"8818",95.69,2248,11.64,14.34,0
"8819",93.45,2114,2.2,17.9,0
"8820",98.3,2314,-1.77,16.75,1
"8821",94.79,2449,7.26,15.86,0
"8822",92.28,2379,-0.53,16.91,0
"8823",90.3,1939,5,13.97,1
"8824",94.93,2517,14.2,14.33,1
"8825",91.59,2368,5.29,21.6,0
"8826",95.21,2229,4.74,17.88,0
"8827",97.41,2066,11.76,15.88,0
"8828",94.84,2383,4.84,18.37,0
"8829",92.25,2301,3.89,14.53,0
"8830",94.42,2133,15.19,12.59,1
"8831",94.97,2150,7.75,14.2,0
"8832",94.32,1923,8.95,12.94,0
"8833",93.14,2618,6.04,19.02,0
"8834",93.6,1877,14.84,7.72,1
"8835",95.81,2008,14.38,11.81,0
"8836",90.98,2161,5.98,17.07,0
"8837",96.28,2198,13.44,13.12,1
"8838",95.66,2072,7.38,9.02,1
"8839",86.62,1743,14.77,8.97,0
"8840",95.24,2281,12.51,14.13,0
"8841",98.08,2476,0.87,14.4,0
"8842",91.29,2062,13.48,11.83,0
"8843",95.33,2058,16.81,9.24,1
"8844",94.57,2224,13.57,6.88,0
"8845",92.62,1840,17.12,1.74,1
"8846",93.01,1662,8.55,13.33,0
"8847",95.31,2320,-0.38,16.58,0
"8848",89.45,2418,2.97,16.01,0
"8849",97.41,2135,17.21,5.15,1
"8850",91.16,2204,11.12,16.04,1
"8851",92.61,2073,0.9,14.45,0
"8852",91.78,2451,6.27,13.67,1
"8853",93.27,2531,11.51,19.21,1
"8854",87.03,2256,13.12,13.5,0
"8855",95.87,2212,12.21,12.8,0
"8856",96.27,2363,11.86,15.45,1
"8857",94.4,2564,5.04,16.81,1
"8858",93.09,2761,9.97,20.23,0
"8859",95.07,2191,9.89,20.08,0
"8860",95.99,2351,7.18,20.78,0
"8861",95.42,2201,8.2,18.17,0
"8862",93.86,2219,8.98,15.47,0
"8863",94.75,2294,11.41,17.73,1
"8864",97.07,2601,2.99,20.3,0
"8865",96.81,2121,12.88,12.26,0
"8866",94.92,2195,8.56,17.49,0
"8867",92.83,2047,6.78,14.78,0
"8868",92.69,2639,4.4,18.58,0
"8869",94.14,2270,4.68,15.32,0
"8870",93.97,2445,6.31,19.24,0
"8871",96,2253,4.81,19.33,0
"8872",96.83,2339,10.44,15.89,0
"8873",93.08,2342,2.32,15.42,0
"8874",95.54,2221,12.32,11.51,1
"8875",94.63,2212,4.18,18.77,0
"8876",93.33,2642,2.98,18.56,0
"8877",92.21,2007,12.05,11.71,1
"8878",92.43,2422,13.23,10.04,1
"8879",93.33,2339,13.88,13.25,0
"8880",93.93,2268,11.05,13.74,0
"8881",94.86,2280,9.49,11.41,0
"8882",92.5,2313,13.05,16.67,1
"8883",94.43,2304,4.68,14.91,0
"8884",95.82,2650,7.78,20.04,0
"8885",92.05,2060,4.7,14.89,0
"8886",94.52,2294,4.35,17.03,0
"8887",93.17,1746,16.83,0.58,0
"8888",92.14,2158,16.27,12,0
"8889",96.79,2270,15.74,6.94,1
"8890",93.71,2260,3,17.48,1
"8891",94.7,2200,14.83,15,0
"8892",97.1,2464,3.12,13.95,0
"8893",93.87,2639,4.86,18.37,0
"8894",92.72,2051,9.39,16.08,0
"8895",93.26,1867,15.79,10.13,1
"8896",93.28,2391,4,19.72,0
"8897",92.94,2427,10.44,16.95,0
"8898",91.4,2276,9.11,18.74,0
"8899",94.45,2422,4.38,16.69,0
"8900",94.95,2569,7.44,17.1,0
"8901",90.57,2225,9.59,1.11,0
"8902",94.83,2498,12.35,16.81,0
"8903",98.33,2289,1.1,17.97,1
"8904",95.09,2305,9.25,16.46,0
"8905",95.04,2278,8.41,17.37,0
"8906",94.72,2613,-2.57,9.97,1
"8907",92.64,2336,6.95,16.34,0
"8908",89.23,1874,13.97,12.41,1
"8909",96.04,2459,6.46,17.13,0
"8910",94.17,2265,5.72,19.02,0
"8911",94.96,2380,6.36,20.16,0
"8912",95.01,2149,15.33,13.95,0
"8913",95.12,2333,4.88,21.14,0
"8914",94.9,2195,8.37,16.57,0
"8915",96.6,2520,5.32,17.94,0
"8916",95.03,2249,-0.56,16.72,0
"8917",92.84,2236,10.94,16.04,0
"8918",93.64,2237,7.74,22.29,0
"8919",91.86,2295,9.85,17,0
"8920",98.76,2357,11.38,15.74,0
"8921",90.92,2042,0.81,20.05,0
"8922",94.77,2191,6.28,21.34,0
"8923",93.25,2015,16.79,7.34,1
"8924",95.13,2276,1.18,16.7,0
"8925",92.83,1995,13.8,12.5,1
"8926",95.83,2220,6.25,17.28,0
"8927",94.49,2617,5.9,14.59,0
"8928",89.74,2081,1.01,20.46,0
"8929",93.05,2215,5.35,19.87,0
"8930",96.35,2109,17.76,14.87,0
"8931",89.74,2032,13.5,10.45,1
"8932",88.07,2215,4.94,22.25,0
"8933",90.28,1856,13.65,8.26,1
"8934",97.62,2262,17.06,15.1,1
"8935",92.76,2078,9.54,16.27,0
"8936",92.56,2164,12.69,12.13,0
"8937",91.73,2143,14.03,15.12,1
"8938",93.75,2034,19.89,6.55,0
"8939",97.5,2581,6.48,17.15,0
"8940",100.62,2297,8.48,14.76,0
"8941",90.71,2071,9.22,17.17,1
"8942",99.19,2459,10.21,19.33,0
"8943",92.57,2205,15.41,10.1,1
"8944",95.35,2236,18.06,6.38,0
"8945",93.4,1879,16.79,9.86,1
"8946",94.19,2219,4.15,14.54,0
"8947",94.63,2420,1.36,14.52,0
"8948",98.07,2401,8.44,15.49,0
"8949",93.31,1948,7.93,14.53,0
"8950",90.15,2252,7.87,16.97,0
"8951",97.83,2231,19.78,5.04,0
"8952",94.52,2243,8.32,15.88,0
"8953",98.06,2351,6.5,17.41,0
"8954",92.66,2339,12.67,19.03,1
"8955",94.16,2067,13.7,15.61,1
"8956",96.4,2445,2.49,19.66,0
"8957",95.31,2220,15.42,8.53,1
"8958",93.56,2453,1.09,13.68,0
"8959",99.53,2178,14.59,9.18,0
"8960",96.05,2343,16.6,8.73,1
"8961",92.07,2017,18.11,5.05,0
"8962",95.11,2411,18.68,9.56,0
"8963",90.65,2323,2.99,15.34,0
"8964",92.64,2144,8.85,14.12,0
"8965",91.39,1991,9.95,13.61,0
"8966",90.43,2116,10.32,16.79,0
"8967",94.45,2380,15.22,12.12,1
"8968",93.89,1961,6.08,10.64,1
"8969",95.03,2347,13.02,11.69,0
"8970",95.03,2101,12.26,11.12,1
"8971",88.91,1900,7.28,14.37,1
"8972",93.5,2516,4.21,16.81,0
"8973",96.94,2462,7.36,18.79,0
"8974",91.54,2427,5.38,17.3,0
"8975",93.42,2254,5.01,17.75,0
"8976",90.95,2135,7.88,8.82,0
"8977",96.36,2466,4.41,13.12,1
"8978",93.27,2131,22.25,14.83,0
"8979",94.08,2307,7.94,13.4,1
"8980",93.99,3182,8.71,16.74,1
"8981",93.21,2345,9.7,17.54,0
"8982",89.13,2194,3.08,15.69,0
"8983",89.33,2220,5.22,21.04,0
"8984",94.19,2164,2.08,16.58,0
"8985",96.99,2398,6.02,19.81,0
"8986",95.36,2010,11.55,12.66,0
"8987",96.15,2123,11.64,14.2,0
"8988",88.54,2132,2.7,19.45,0
"8989",97.99,2495,7.33,17.3,0
"8990",92.87,2308,2.44,20.04,0
"8991",92.82,2145,5.37,16.99,0
"8992",93.29,2115,8.44,19.47,0
"8993",95,2337,12.71,15.36,0
"8994",94.81,2188,11.86,12.46,0
"8995",92.33,2405,8.28,18.44,0
"8996",95.7,2393,15.88,15,1
"8997",92.26,2484,5.28,9.96,1
"8999",95.55,2189,0.86,15.22,0
"9000",94.74,2385,12.83,16.21,0
"9001",92.22,2203,8.57,14.36,0
"9002",89.67,2525,1.98,18.22,0
"9003",97.95,2455,6.45,13.64,1
"9004",92.04,1981,10.58,16.07,0
"9005",96.34,2376,5.06,17.62,0
"9006",94.32,2121,14.71,10.94,1
"9007",93.45,2310,7.64,16.89,0
"9008",93.36,1937,13.04,7.43,0
"9009",96.28,2843,5.9,17.21,0
"9010",98.49,2473,6.16,17.44,0
"9011",92.22,2610,5.54,19.33,0
"9012",91.29,1985,16.58,-2.58,1
"9013",96.26,2165,14.41,13.16,1
"9014",95.53,2242,6.42,14.4,0
"9015",96.32,2326,11.2,13.17,0
"9016",96.58,2281,15.47,-0.86,0
"9017",94.5,2434,2.91,17.99,0
"9018",91.53,1939,10.97,7.12,1
"9019",94.26,2204,10.06,12.37,1
"9020",95.3,2388,8.9,17.16,1
"9021",95.24,2046,7.93,9.88,0
"9022",87.7,2194,3.34,20.92,0
"9023",97.4,2178,8.89,15.5,1
"9024",88.98,2228,0.39,17.25,1
"9025",97.21,2428,4.77,15.43,0
"9026",87.49,1940,6.65,18.51,1
"9027",91.4,2022,12.64,12.04,0
"9028",95.73,2761,9.85,19.01,0
"9029",92.54,2015,2.31,18.59,0
"9030",97.43,2065,18.09,7.94,1
"9031",97.42,2294,16.88,10.72,1
"9032",88.77,2333,7.61,16.56,1
"9033",92.61,1966,4.38,17.34,0
"9034",95.8,1736,7.52,13.67,0
"9035",93.7,2267,10.83,16.8,0
"9036",90.76,2409,9.06,17.4,0
"9037",92.99,2235,6.75,20.08,0
"9038",96.97,2204,11.21,16.5,0
"9039",90.59,2255,4.39,19.63,0
"9040",92.25,2126,13.6,9.93,1
"9041",92.52,2127,5.27,17.05,0
"9042",89.83,2043,15.38,5.92,0
"9043",96.98,1894,7.82,11.96,0
"9044",92.06,2273,15.92,12.04,0
"9045",93.26,2105,9.95,17.03,0
"9046",95.01,2045,4.69,15.34,0
"9047",96.58,2314,17.71,6.3,0
"9048",89.58,2005,5.14,17.79,1
"9049",91.57,2208,12.93,13.48,0
"9050",93.19,2229,7.73,14.92,1
"9051",96.73,2388,14.49,15,1
"9052",94.95,2486,11.68,19.02,0
"9053",95.87,2283,11.95,17.86,1
"9054",97.76,2210,15.38,7.61,1
"9055",93.61,2048,7.46,18.5,0
"9056",95.09,2623,14.36,19.78,0
"9057",94.95,2047,4.76,16.33,0
"9058",96.54,2095,10.74,16.86,0
"9059",89.81,2224,4.53,18.51,0
"9060",90.8,1972,8.5,15.23,1
"9061",92.03,2167,1.31,12.2,1
"9062",94.92,2353,5.31,20.68,0
"9063",91.23,2205,0.55,8.89,0
"9064",95.98,2215,12.28,11.93,1
"9065",91.72,2147,11.17,9.45,0
"9066",97.03,2498,7.42,14.54,0
"9067",94.18,1825,5.45,13.92,1
"9068",93.58,2100,15.41,13.22,1
"9069",93.26,2416,6.53,16.89,0
"9070",92.82,2265,12.01,15.38,0
"9071",94.27,2540,1.7,18.35,0
"9072",92.35,2291,10.77,8.72,1
"9073",96.59,2350,15.5,14.28,1
"9074",95.03,2816,3.34,8.58,0
"9075",75.29,1771,8.49,16.68,1
"9076",88.38,2084,16,10.9,0
"9077",96.03,2141,11.36,14.69,0
"9078",94.48,2181,14.12,9.38,1
"9079",92.12,2096,5.39,16.56,0
"9080",93.47,2123,6.56,16.03,0
"9081",94.27,2352,3.52,17.26,0
"9082",96.76,2364,4.89,14.43,0
"9083",95.12,2191,2.8,17.47,0
"9084",89.22,2155,18.91,8.27,0
"9085",93.53,2209,17.29,7.62,1
"9086",88.56,2069,16.89,9.52,0
"9087",92.71,2206,6.7,18.03,1
"9088",94.31,2114,6.78,15.82,0
"9089",91.73,2361,4.87,15.34,0
"9090",93.6,2372,8.85,18.13,0
"9091",94.77,1910,2.97,14.44,1
"9092",95.39,2569,2.25,15.65,0
"9093",92.62,2266,1.79,17.6,1
"9094",94.18,1672,7.53,7.51,1
"9095",94.06,2181,15.26,14.4,1
"9096",92,2281,14.35,15.69,1
"9097",93.43,1940,14.32,10.34,1
"9098",88.12,2122,14.03,12.55,1
"9099",94.61,2174,10.65,14.93,0
"9100",93.49,2257,9.14,16.9,0
"9101",94.75,2292,12.74,16.71,0
"9102",93.4,2252,15.8,10.91,0
"9103",90.65,2259,11.43,16.64,0
"9104",92.89,2163,5.21,14.04,0
"9105",90.17,2016,3.52,21.48,0
"9106",90.36,1923,13.51,9.84,1
"9107",94.84,2343,0.05,17.2,0
"9108",94.46,2243,4.88,5.49,1
"9109",95.69,2248,11.05,10.82,0
"9110",96.37,2027,8.13,15.47,0
"9111",96.06,2360,9.15,15,0
"9112",97.42,2571,6.71,16.64,0
"9113",94.31,2106,9.5,15.32,0
"9114",91.45,2364,4.2,13.88,0
"9115",96.61,1959,2.53,16.9,0
"9116",97.52,2497,4.42,13.93,1
"9117",89.82,1925,15.51,3.17,1
"9118",95.12,2195,5.99,21.32,0
"9119",94.17,2384,14.93,13.77,1
"9120",93.64,2068,11.36,16.26,0
"9121",89.74,2183,17.27,8.57,0
"9122",93.63,2332,-3.36,3.27,0
"9123",92.18,2393,8.03,15.73,0
"9124",93.43,2197,10.51,17.48,0
"9125",92.84,1820,15.72,-1.44,1
"9126",97.68,2423,6.19,17.36,0
"9127",94.32,2051,2.86,19.28,0
"9128",96.14,2557,3.95,18.99,0
"9129",94.47,1916,2.85,15.41,0
"9130",91.57,2145,16.21,8.06,1
"9131",91.75,2138,8.36,14.63,1
"9132",90.53,2029,2.29,16.28,0
"9133",96.91,2429,11.86,17.49,1
"9134",92.16,2374,7.01,1.65,1
"9135",93.48,2530,5.5,20.11,0
"9136",93.82,2123,16.9,6.81,0
"9137",93.72,2354,7.25,17.91,1
"9138",96.17,2372,9.05,16.93,0
"9139",93.77,2366,7.73,10.77,1
"9140",93.46,2131,9.28,12.6,1
"9141",92.38,2489,9.07,3.79,1
"9142",94.53,2942,6.97,21.92,0
"9143",95.29,2081,8.82,15.96,0
"9144",92.82,2268,14,11.75,0
"9145",98.15,2346,8.66,16.96,0
"9146",91.81,2125,1.62,20.57,0
"9147",93.76,2090,3.02,16.88,1
"9148",91.88,2214,3.61,15.02,1
"9149",94.78,2206,13.04,13.56,0
"9150",94,2238,14.29,15.8,0
"9151",89.78,1983,16.07,5.56,0
"9152",91.96,2346,6.95,18.34,0
"9153",93.48,2102,11.16,14.82,0
"9154",94.69,2653,-2.65,9.55,1
"9155",96.23,2488,5.25,18.62,0
"9156",91.23,2139,13.05,14.97,0
"9157",92.22,2355,2.13,18.8,0
"9158",93.01,2077,11.72,14.17,0
"9159",94.54,2351,10.9,17.98,1
"9160",97.68,1978,15.24,11.31,0
"9161",93.74,2491,9.36,19.95,0
"9162",94.22,2721,3.98,20.52,1
"9163",92.72,2373,6.31,17.95,0
"9164",93.52,2448,10.16,18.77,1
"9165",94.99,1842,12.86,13.95,0
